01/13/2016                                                                                                                                                       routing check for SNP                                                                                                                                                          1
routing check for SNP
Material	Group	Act	Ctrl	    StdVal	Base Quantity	Unit	phas	Plnt	Valid From	Task list description	Usage	DeID	DelFg	GrC	Stat	Work ctr	Operation short text	Un	T	Created	Created by	Seq.	Relevancy to Costing Indicator	Subcontr.	Info rec.	POrg	Cost Elem.	Old task list no.	ActTyp	B	GrC	Fld key	ActTyp	StdVal	Unit
35577D14-ZVYU16A	50353948	0010	PP01	      100	       1,000	MIN	A	ATK5	01/01/2008	ATK5-35577D14-ZVYU16A	1			1	4	ZVYA	ASSEMBLY	EA	N	11/21/2011	MGRAY	0									1				
35577D14-ZVYU16A	50353948	0020	PP01	        1	       1,000	S	A	ATK5	01/01/2008	ATK5-35577D14-ZVYU16A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/21/2011	MGRAY	0									1				
35577D14-ZVYU16A	50353948	0100	ZP04	        0	       1,000	MIN	A	ATK5	01/01/2008	ATK5-35577D14-ZVYU16A	1			1	4		Assembly	EA	N	11/21/2011	MGRAY	0	X		5500094505	CPO1	650070				1				
35577D14-ZVYU16F	50268022	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU16F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU16F	50268022	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU16F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU16F	50268022	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU16F	1			1	4		Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X		5500078077	CPO1	650072				1				
35577D14-ZVYU16T	50286265	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU16T	1			1	4	ZVYT	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D14-ZVYU16T	50286265	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU16T	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D14-ZVYU16T	50286265	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU16T	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500085608	CPO1	650071				1				
35577D14-ZVYU17F	50268023	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU17F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU17F	50268023	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU17F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU17F	50268023	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU17F	1			1	4		Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X		5500078078	CPO1	650072				1				
35577D14-ZVYU17T	50286267	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU17T	1			1	4	ZVYT	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D14-ZVYU17T	50286267	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU17T	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D14-ZVYU17T	50286267	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU17T	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500085609	CPO1	650071				1				
35577D14-ZVYU18F	50268024	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU18F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU18F	50268024	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU18F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU18F	50268024	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU18F	1			1	4		Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X		5500078079	CPO1	650072				1				
35577D14-ZVYU18T	50286269	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU18T	1			1	4	ZVYT	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D14-ZVYU18T	50286269	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU18T	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D14-ZVYU18T	50286269	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU18T	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500085610	CPO1	650071				1				
35577D14-ZVYU19F	50268025	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU19F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU19F	50268025	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU19F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU19F	50268025	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU19F	1			1	4		Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X		5500078080	CPO1	650072				1				
35577D14-ZVYU19T	50286271	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU19T	1			1	4	ZVYT	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D14-ZVYU19T	50286271	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU19T	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D14-ZVYU19T	50286271	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU19T	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500085611	CPO1	650071				1				
35577D14-ZVYU1AF	50268026	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1AF	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1AF	50268026	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1AF	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1AF	50268026	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1AF	1			1	4		Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X		5500078081	CPO1	650072				1				
35577D14-ZVYU1AT	50286273	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1AT	1			1	4	ZVYT	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D14-ZVYU1AT	50286273	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1AT	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D14-ZVYU1AT	50286273	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1AT	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500085612	CPO1	650071				1				
35577D14-ZVYU1CF	50268028	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1CF	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1CF	50268028	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1CF	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1CF	50268028	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1CF	1			1	4		Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X		5500078082	CPO1	650072				1				
35577D14-ZVYU1CT	50286277	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1CT	1			1	4	ZVYT	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D14-ZVYU1CT	50286277	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1CT	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D14-ZVYU1CT	50286277	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1CT	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500085613	CPO1	650071				1				
35577D14-ZVYU1DA	50250348	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC2-35577D14-ZVYU1DA	1			1	4	ZVYA	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1DA	50250348	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC2-35577D14-ZVYU1DA	1			1	4	DUMMY	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1DA	50250348	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC2-35577D14-ZVYU1DA	1			1	4		Assembly	EA	N	11/22/2010	SCONRAD	0	X		5500094012	CPO1	650070				1				
35577D14-ZVYU1DF	50268029	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1DF	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1DF	50268029	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1DF	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1DF	50268029	0100	ZP03	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1DF	1			1	4		No Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X								1				
35577D14-ZVYU1DT	50286279	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1DT	1			1	4	ZVYT	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D14-ZVYU1DT	50286279	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1DT	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D14-ZVYU1DT	50286279	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1DT	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500085614	CPO1	650071				1				
35577D14-ZVYU1EF	50268030	0010	PP01	       10	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577D14-ZVYU1EF	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1EF	50268030	0020	PP01	        1	       1,000	S	F	ACP5	01/01/2008	ACP2-35577D14-ZVYU1EF	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1EF	50268030	0100	ZP03	        0	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577D14-ZVYU1EF	1			1	4	NCFIN	FINISHING	EA	N	11/22/2010	SCONRAD	0	X								1				
35577D14-ZVYU1EF	50338162	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D14-ZVYU1EF	1			1	4	FGF	FINISHING	EA	N	05/25/2011	MGRAY	0									1				
35577D14-ZVYU1EF	50338162	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D14-ZVYU1EF	1			1	4	DUMMY	FINISHING	EA	N	05/25/2011	MGRAY	0									1				
35577D14-ZVYU1EF	50338162	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D14-ZVYU1EF	1			1	4		Tape & Reel	EA	N	05/25/2011	MGRAY	0	X		5500078084	CPO1	650072				1				
35577D14-ZVYU1FF	50268031	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1FF	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1FF	50268031	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1FF	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1FF	50268031	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D14-ZVYU1FF	1			1	4		Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X		5500078085	CPO1	650072				1				
35577D14-ZVYU1FT	50286283	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1FT	1			1	4	ZVYT	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D14-ZVYU1FT	50286283	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1FT	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D14-ZVYU1FT	50286283	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D14-ZVYU1FT	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500085616	CPO1	650071				1				
35577D14-ZVYU1GF	50268032	0010	PP01	       10	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577D14-ZVYU1GF	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1GF	50268032	0020	PP01	        1	       1,000	S	F	ACP5	01/01/2008	ACP2-35577D14-ZVYU1GF	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D14-ZVYU1GF	50268032	0100	ZP03	        0	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577D14-ZVYU1GF	1			1	4	NCFIN	FINISHING	EA	N	11/22/2010	SCONRAD	0	X								1				
35577D14-ZVYU1GF	50338163	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D14-ZVYU1GF	1			1	4	FGF	FINISHING	EA	N	05/25/2011	MGRAY	0									1				
35577D14-ZVYU1GF	50338163	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D14-ZVYU1GF	1			1	4	DUMMY	FINISHING	EA	N	05/25/2011	MGRAY	0									1				
35577D14-ZVYU1GF	50338163	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D14-ZVYU1GF	1			1	4		Tape & Reel	EA	N	05/25/2011	MGRAY	0	X		5500078086	CPO1	650072				1				
35577D15-AUTU11F	50268033	0010	PP01	       10	       1,000	MIN	F	ATK6	01/01/2008	ATK3-35577D15-AUTU11F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-AUTU11F	50268033	0020	PP01	        1	       1,000	S	F	ATK6	01/01/2008	ATK3-35577D15-AUTU11F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-AUTU11F	50268033	0100	ZP03	        0	       1,000	MIN	F	ATK6	01/01/2008	ATK3-35577D15-AUTU11F	1			1	4		No Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X								1				
35577D15-AUTU11F	50268036	0010	PP01	       10	       1,000	MIN	F	LNG5	01/01/2008	LING-35577D15-AUTU11F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-AUTU11F	50268036	0020	PP01	        1	       1,000	S	F	LNG5	01/01/2008	LING-35577D15-AUTU11F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-AUTU11F	50268036	0100	ZP03	        0	       1,000	MIN	F	LNG5	01/01/2008	LING-35577D15-AUTU11F	1			1	4		No Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X								1				
35577D15-AUTU11T	50286288	0010	ZP01	      1.0	       8,290	HR	T	ATK5	01/01/2008	ATK1-35577D15-AUTU11T	1			1	4	SVM1032T	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D15-AUTU11T	50286288	0020	PP01	        1	       1,000	S	T	ATK5	01/01/2008	ATK1-35577D15-AUTU11T	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D15-AUTU11T	50286288	0100	ZP04	        0	       1,000	MIN	T	ATK5	01/01/2008	ATK1-35577D15-AUTU11T	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500080505	CPO1	650071				1				
35577D15-AUTU11T	50286291	0010	ZP01	      100	       1,000	MIN	T	LNG5	01/01/2008	LING-35577D15-AUTU11T	1			1	4	AUTTSI	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D15-AUTU11T	50286291	0020	PP01	        1	       1,000	S	T	LNG5	01/01/2008	LING-35577D15-AUTU11T	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D15-AUTU11T	50286291	0100	ZP04	        0	       1,000	MIN	T	LNG5	01/01/2008	LING-35577D15-AUTU11T	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500070197	CPO1	650071				1				
35577D15-AUTU23A	50250362	0010	PP01	      100	       1,000	MIN	A	ATK5	01/01/2008	ATK1-35577D15-AUTU23A	1			1	4	AUTA	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-AUTU23A	50250362	0020	PP01	        1	       1,000	S	A	ATK5	01/01/2008	ATK1-35577D15-AUTU23A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-AUTU23A	50250362	0100	ZP04	        0	       1,000	MIN	A	ATK5	01/01/2008	ATK1-35577D15-AUTU23A	1			1	4		Assembly	EA	N	11/22/2010	SCONRAD	0	X		5500096318	CPO1	650070				1				
35577D15-AUTU23F	50268043	0010	PP01	       10	       1,000	MIN	F	ATK6	01/01/2008	ATK3-35577D15-AUTU23F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-AUTU23F	50268043	0020	PP01	        1	       1,000	S	F	ATK6	01/01/2008	ATK3-35577D15-AUTU23F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-AUTU23F	50268043	0100	ZP04	        0	       1,000	MIN	F	ATK6	01/01/2008	ATK3-35577D15-AUTU23F	1			1	4		Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X		5500078762	CPO1	650072				1				
35577D15-AUTU23F	50447768	0010	ZP01	       10	       1,000	MIN	F	ATK5	01/01/2008	ATK5-35577D15-AUTU23F	1			1	4	FGF	FINISHING	EA	N	10/23/2014	MILONG	0									1				
35577D15-AUTU23F	50447768	0020	ZP01	        1	       1,000	S	F	ATK5	01/01/2008	ATK5-35577D15-AUTU23F	1			1	4	DUMMY	FINISHING	EA	N	10/23/2014	MILONG	0									1				
35577D15-AUTU23F	50447768	0100	ZP04		       1,000		F	ATK5	01/01/2008	ATK5-35577D15-AUTU23F	1			1	4		TAPE & REEL	EA	N	10/23/2014	MILONG	0	X		5500112018	CPO1	650072				1				
35577D15-AUTU23T	50286298	0010	ZP01	      1.0	       8,290	HR	T	ATK5	01/01/2008	ATK1-35577D15-AUTU23T	1			1	4	SVM1032T	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D15-AUTU23T	50286298	0020	PP01	        1	       1,000	S	T	ATK5	01/01/2008	ATK1-35577D15-AUTU23T	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D15-AUTU23T	50286298	0100	ZP04	        0	       1,000	MIN	T	ATK5	01/01/2008	ATK1-35577D15-AUTU23T	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500080508	CPO1	650071				1				
35577D15-AUTU24F	50296193	0010	PP01	       10	       1,000	MIN	F	SJO1	01/01/2008	35577D15-AUTU24F	1			1	4	FGF	FINISHING	EA	N	12/10/2010	MSINGH	0									1				
35577D15-AUTU24F	50296193	0020	PP01	        1	       1,000	S	F	SJO1	01/01/2008	35577D15-AUTU24F	1			1	4	DUMMY	FINISHING	EA	N	12/10/2010	MSINGH	0									1				
35577D15-AUTU24F	50296193	0100	ZP03		       1,000		F	SJO1	01/01/2008	35577D15-AUTU24F	1			1	4	SJO120	Internal Finishing	EA	N	12/10/2010	MSINGH	0	X								1				
35577D15-AUTU24T	50346598	0010	ZP01	      100	       1,000	MIN	T	LNG5	01/01/2008	LNG5-35577D15-AUTU24T	1			1	4	AUTTSI	UNIT BASED	EA	N	09/28/2011	BPENUMAKA	0									1	UNIT			
35577D15-AUTU24T	50346598	0020	PP01	        1	       1,000	S	T	LNG5	01/01/2008	LNG5-35577D15-AUTU24T	1			1	4	DUMMY	TEST	EA	N	09/28/2011	BPENUMAKA	0									1				
35577D15-AUTU24T	50346598	0100	ZP04	        0	       1,000	MIN	T	LNG5	01/01/2008	LNG5-35577D15-AUTU24T	1			1	4		Final Test	EA	N	09/28/2011	BPENUMAKA	0	X		5500070201	CPO1	650071				1				
35577D15-PNMU11A	50250366	0010	PP01	      100	       1,000	MIN	A	LNG5	01/01/2008	LING-35577D15-PNMU11A	1			1	4	PNMA	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-PNMU11A	50250366	0020	PP01	        1	       1,000	S	A	LNG5	01/01/2008	LING-35577D15-PNMU11A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-PNMU11A	50250366	0100	ZP04	        0	       1,000	MIN	A	LNG5	01/01/2008	LING-35577D15-PNMU11A	1			1	4		Assembly	EA	N	11/22/2010	SCONRAD	0	X		5500101378	CPO1	650070				1				
35577D15-PNMU11F	50268048	0010	PP01	       10	       1,000	MIN	F	LNG5	01/01/2008	LING-35577D15-PNMU11F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-PNMU11F	50268048	0020	PP01	        1	       1,000	S	F	LNG5	01/01/2008	LING-35577D15-PNMU11F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-PNMU11F	50268048	0100	ZP03	        0	       1,000	MIN	F	LNG5	01/01/2008	LING-35577D15-PNMU11F	1			1	4		No Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X								1				
35577D15-PNMU11T	50286303	0010	ZP01	      1.0	       1,001	HR	T	LNG5	01/01/2008	LING-35577D15-PNMU11T	1			1	4	MPT0035T	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D15-PNMU11T	50286303	0020	PP01	      1.0	       1,001	HR	T	LNG5	01/01/2008	LING-35577D15-PNMU11T	1			1	4	MPT0053T	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D15-PNMU11T	50286303	0030	ZP01	        1	       1,000	S	T	LNG5	01/01/2008	LING-35577D15-PNMU11T	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D15-PNMU11T	50286303	0100	ZP04	        0	       1,000	MIN	T	LNG5	01/01/2008	LING-35577D15-PNMU11T	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500070202	CPO1	650071				1				
35577D15-ZVYU14A	50250369	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC2-35577D15-ZVYU14A	1			1	4	ZVYA	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-ZVYU14A	50250369	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC2-35577D15-ZVYU14A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-ZVYU14A	50250369	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC2-35577D15-ZVYU14A	1			1	4		Assembly	EA	N	11/22/2010	SCONRAD	0	X		5500094016	CPO1	650070				1				
35577D15-ZVYU14F	50268051	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D15-ZVYU14F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-ZVYU14F	50268051	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC2-35577D15-ZVYU14F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-ZVYU14F	50268051	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D15-ZVYU14F	1			1	4		Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X		5500078087	CPO1	650072				1				
35577D15-ZVYU14T	50286306	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D15-ZVYU14T	1			1	4	ZVYT	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
35577D15-ZVYU14T	50286306	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC2-35577D15-ZVYU14T	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
35577D15-ZVYU14T	50286306	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D15-ZVYU14T	1			1	4		Final Test	EA	N	11/23/2010	SCONRAD	0	X		5500085618	CPO1	650071				1				
35577D15-ZVYU15A	50250371	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC2-35577D15-ZVYU15A	1			1	4	ZVYA	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-ZVYU15A	50250371	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC2-35577D15-ZVYU15A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-ZVYU15A	50250371	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC2-35577D15-ZVYU15A	1			1	4		Assembly	EA	N	11/22/2010	SCONRAD	0	X		5500094017	CPO1	650070				1				
35577D15-ZVYU15F	50268052	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D15-ZVYU15F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-ZVYU15F	50268052	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC2-35577D15-ZVYU15F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577D15-ZVYU15F	50268052	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC2-35577D15-ZVYU15F	1			1	4		Tape & Reel	EA	N	11/22/2010	SCONRAD	0	X		5500078088	CPO1	650072				1				
35577D15-ZVYU15T	50286308	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC2-35577D15-ZVYU15T	1			1	4	ZVYT	UNIT BASED	EA	N	11/23/2010	SCONRAD	0									1	UNIT			
